0.021, 7.05296e+08, 7.05296e+08, 7.06761e+08
0.0252, 9.82114e+08, 9.79185e+08, 9.82114e+08
0.0336, 1.08171e+09, 1.07878e+09, 1.08171e+09
0.042, 1.111e+09, 1.111e+09, 1.11393e+09
0.0546, 9.83579e+08, 9.83579e+08, 9.85044e+08
0.0588, 1.06706e+09, 1.06706e+09, 1.07878e+09
0.0672, 1.03484e+09, 1.03484e+09, 1.03777e+09
0.0756, 1.04949e+09, 1.04363e+09, 1.04949e+09
0.084, 1.0407e+09, 1.03777e+09, 1.0407e+09
0.0924, 1.01434e+09, 1.01434e+09, 1.0202e+09
0.1008, 1.02312e+09, 1.0202e+09, 1.02312e+09
0.1092, 1.02312e+09, 1.0202e+09, 1.02312e+09
0.1176, 1.02459e+09, 1.02312e+09, 1.02459e+09
0.126, 1.02312e+09, 1.02312e+09, 1.02605e+09
0.1344, 1.03484e+09, 1.03484e+09, 1.03777e+09
0.1428, 1.03777e+09, 1.03777e+09, 1.04363e+09
0.1512, 1.06267e+09, 1.06121e+09, 1.06267e+09
0.1596, 1.06999e+09, 1.06999e+09, 1.07292e+09
0.168, 1.04949e+09, 1.04363e+09, 1.04949e+09
0.1764, 1.04949e+09, 1.04949e+09, 1.05535e+09
0.1848, 1.04949e+09, 1.04949e+09, 1.05535e+09
0.1932, 1.04802e+09, 1.04656e+09, 1.04802e+09
0.2016, 1.06121e+09, 1.05535e+09, 1.06121e+09
0.21, 1.0407e+09, 1.03777e+09, 1.0407e+09
0.2184, 1.05095e+09, 1.04949e+09, 1.05095e+09
0.2268, 1.03338e+09, 1.03338e+09, 1.03484e+09
0.2352, 1.03924e+09, 1.03777e+09, 1.03924e+09
0.2436, 1.02898e+09, 1.02898e+09, 1.03191e+09
0.252, 1.04363e+09, 1.03191e+09, 1.04363e+09
0.2604, 1.04363e+09, 1.04363e+09, 1.05535e+09
0.2688, 1.05828e+09, 1.05828e+09, 1.06121e+09
0.2772, 1.05242e+09, 1.05242e+09, 1.05535e+09
0.2856, 1.06121e+09, 1.05535e+09, 1.06121e+09
0.294, 1.04802e+09, 1.04656e+09, 1.04802e+09
0.3024, 1.05681e+09, 1.05535e+09, 1.05681e+09
0.3108, 1.05828e+09, 1.05828e+09, 1.06121e+09
0.3192, 1.05974e+09, 1.05828e+09, 1.05974e+09
0.3276, 1.04656e+09, 1.04656e+09, 1.04949e+09
0.336, 1.04949e+09, 1.04363e+09, 1.04949e+09
0.3444, 1.04363e+09, 1.03191e+09, 1.04363e+09
0.3528, 1.03777e+09, 1.03191e+09, 1.03777e+09
0.3612, 1.04656e+09, 1.04363e+09, 1.04656e+09
0.3696, 1.05828e+09, 1.05535e+09, 1.05828e+09
0.378, 1.05828e+09, 1.05535e+09, 1.05828e+09
0.3864, 1.05974e+09, 1.05828e+09, 1.05974e+09
0.3948, 1.05535e+09, 1.05535e+09, 1.07878e+09
0.4032, 1.06121e+09, 1.05535e+09, 1.06121e+09
0.4116, 1.05828e+09, 1.05828e+09, 1.06121e+09
0.42, 1.05974e+09, 1.05828e+09, 1.05974e+09
0.4284, 1.06121e+09, 1.06121e+09, 1.06706e+09
0.4368, 1.04949e+09, 1.04363e+09, 1.04949e+09
0.4452, 1.05535e+09, 1.03191e+09, 1.05535e+09
0.4536, 1.04949e+09, 1.04949e+09, 1.05535e+09
0.462, 1.05388e+09, 1.05388e+09, 1.05535e+09
0.4662, 1.06413e+09, 1.06121e+09, 1.06413e+09
0.4788, 1.06121e+09, 1.05535e+09, 1.06121e+09
0.483, 1.06853e+09, 1.06706e+09, 1.06853e+09
0.4956, 1.06413e+09, 1.06413e+09, 1.06706e+09
0.4998, 1.07292e+09, 1.07292e+09, 1.07878e+09
0.5124, 1.0656e+09, 1.06413e+09, 1.0656e+09
0.5166, 1.07292e+09, 1.07292e+09, 1.07878e+09
0.5292, 1.06706e+09, 1.06706e+09, 1.07878e+09
0.5334, 1.06853e+09, 1.06706e+09, 1.06853e+09
0.546, 1.06706e+09, 1.05535e+09, 1.06706e+09
0.5502, 1.06706e+09, 1.06706e+09, 1.07878e+09
0.5628, 1.06121e+09, 1.05535e+09, 1.06121e+09
0.567, 1.06413e+09, 1.06121e+09, 1.06413e+09
0.5754, 1.06853e+09, 1.06706e+09, 1.06853e+09
0.5838, 1.07292e+09, 1.07292e+09, 1.07878e+09
0.5922, 1.07585e+09, 1.07292e+09, 1.07585e+09
0.6006, 1.07585e+09, 1.07292e+09, 1.07585e+09
0.609, 1.07878e+09, 1.03191e+09, 1.07878e+09
0.6174, 1.07292e+09, 1.06706e+09, 1.07292e+09
0.6258, 1.07292e+09, 1.07292e+09, 1.07878e+09
0.6342, 1.07585e+09, 1.07292e+09, 1.07585e+09
0.6426, 1.07585e+09, 1.07292e+09, 1.07585e+09
0.651, 1.07439e+09, 1.07439e+09, 1.07585e+09
0.6594, 1.07439e+09, 1.07439e+09, 1.07585e+09
0.6678, 1.06999e+09, 1.06999e+09, 1.07292e+09
0.6762, 1.06999e+09, 1.06999e+09, 1.07292e+09
0.6846, 1.07585e+09, 1.07585e+09, 1.07878e+09
0.693, 1.07878e+09, 1.03191e+09, 1.07878e+09
0.7014, 1.07878e+09, 1.07878e+09, 1.12565e+09
0.7098, 1.08025e+09, 1.08025e+09, 1.08171e+09
0.7182, 1.08464e+09, 1.07878e+09, 1.08464e+09
0.7266, 1.08171e+09, 1.08171e+09, 1.08464e+09
0.735, 1.08464e+09, 1.07878e+09, 1.08464e+09
0.7434, 1.08025e+09, 1.08025e+09, 1.08171e+09
0.7518, 1.08318e+09, 1.08171e+09, 1.08318e+09
0.7602, 1.08171e+09, 1.07878e+09, 1.08171e+09
0.7686, 1.08171e+09, 1.08171e+09, 1.08464e+09
0.777, 1.07585e+09, 1.07585e+09, 1.07878e+09
0.7854, 1.08025e+09, 1.08025e+09, 1.08171e+09
0.7938, 1.07585e+09, 1.07585e+09, 1.07878e+09
