0.132, 2.29707e+06, 2.29297e+06, 2.29707e+06
0.308, 3.00664e+06, 3.00664e+06, 3.01484e+06
0.528, 2.88359e+06, 2.86719e+06, 2.88359e+06
0.704, 3.00664e+06, 3.00664e+06, 3.01484e+06
0.924, 2.92051e+06, 2.91641e+06, 2.92051e+06
1.1, 2.98203e+06, 2.98203e+06, 2.99844e+06
1.32, 2.92051e+06, 2.92051e+06, 2.92461e+06
1.54, 2.86719e+06, 2.86719e+06, 2.9e+06
1.716, 2.8959e+06, 2.8959e+06, 2.9e+06
1.936, 2.84258e+06, 2.84258e+06, 2.85078e+06
2.112, 2.85078e+06, 2.83438e+06, 2.85078e+06
2.332, 2.78926e+06, 2.78516e+06, 2.78926e+06
2.508, 2.77695e+06, 2.76875e+06, 2.77695e+06
2.728, 2.71133e+06, 2.70312e+06, 2.71133e+06
2.904, 2.68672e+06, 2.68672e+06, 2.70312e+06
3.124, 2.61289e+06, 2.61289e+06, 2.62109e+06
3.3, 2.57598e+06, 2.57188e+06, 2.57598e+06
3.52, 2.49805e+06, 2.49805e+06, 2.50625e+06
3.74, 2.42422e+06, 2.40781e+06, 2.42422e+06
3.916, 2.375e+06, 1.85e+06, 2.375e+06
4.136, 2.29297e+06, 2.27656e+06, 2.29297e+06
4.312, 2.24375e+06, 2.1125e+06, 2.24375e+06
