0.021, 1.60384e+06, 1.60098e+06, 1.60384e+06
0.0252, 2.23032e+06, 2.21888e+06, 2.23032e+06
0.0336, 2.45345e+06, 2.45345e+06, 2.45917e+06
0.042, 2.52211e+06, 2.51638e+06, 2.52211e+06
0.0546, 2.23032e+06, 2.21888e+06, 2.23032e+06
0.0588, 2.41912e+06, 2.41912e+06, 2.42484e+06
0.0672, 2.34475e+06, 2.3333e+06, 2.34475e+06
0.0756, 2.37335e+06, 2.37335e+06, 2.37907e+06
0.084, 2.35047e+06, 2.35047e+06, 2.35619e+06
0.0924, 2.29325e+06, 2.29325e+06, 2.29898e+06
0.1008, 2.31042e+06, 2.26465e+06, 2.31042e+06
0.1092, 2.3047e+06, 2.3047e+06, 2.31042e+06
0.1176, 2.31042e+06, 2.26465e+06, 2.31042e+06
0.126, 2.30756e+06, 2.30756e+06, 2.31042e+06
0.1344, 2.3333e+06, 2.31042e+06, 2.3333e+06
0.1428, 2.33903e+06, 2.3333e+06, 2.33903e+06
0.1512, 2.39052e+06, 2.37907e+06, 2.39052e+06
0.1596, 2.40482e+06, 2.40196e+06, 2.40482e+06
0.168, 2.35619e+06, 2.35619e+06, 2.44773e+06
0.1764, 2.35619e+06, 2.35619e+06, 2.44773e+06
0.1848, 2.35619e+06, 2.26465e+06, 2.35619e+06
0.1932, 2.35047e+06, 2.34475e+06, 2.35047e+06
0.2016, 2.37335e+06, 2.37335e+06, 2.37907e+06
0.21, 2.32758e+06, 2.32758e+06, 2.3333e+06
0.2184, 2.35047e+06, 2.34475e+06, 2.35047e+06
0.2268, 2.31042e+06, 2.26465e+06, 2.31042e+06
0.2352, 2.32186e+06, 2.31042e+06, 2.32186e+06
0.2436, 2.29898e+06, 2.28753e+06, 2.29898e+06
0.252, 2.32758e+06, 2.32758e+06, 2.3333e+06
0.2604, 2.32758e+06, 2.32758e+06, 2.3333e+06
0.2688, 2.36191e+06, 2.35619e+06, 2.36191e+06
0.2772, 2.34475e+06, 2.3333e+06, 2.34475e+06
0.2856, 2.35619e+06, 2.35619e+06, 2.44773e+06
0.294, 2.32758e+06, 2.32758e+06, 2.3333e+06
0.3024, 2.34761e+06, 2.34475e+06, 2.34761e+06
