0.021, 2.11709e+08, 2.11709e+08, 2.35144e+08
0.0252, 2.94462e+08, 2.94462e+08, 2.95194e+08
0.0336, 3.24487e+08, 3.23023e+08, 3.24487e+08
0.042, 3.33275e+08, 3.33275e+08, 3.3474e+08
0.0546, 2.94828e+08, 2.94828e+08, 2.95194e+08
0.0588, 3.20093e+08, 3.17164e+08, 3.20093e+08
0.0672, 3.09841e+08, 3.09841e+08, 3.11305e+08
0.0756, 3.14235e+08, 3.11305e+08, 3.14235e+08
0.084, 3.11305e+08, 3.11305e+08, 3.17164e+08
0.0924, 3.03982e+08, 3.02518e+08, 3.03982e+08
0.1008, 3.05447e+08, 3.05447e+08, 3.28881e+08
0.1092, 3.05447e+08, 2.82012e+08, 3.05447e+08
0.1176, 3.06179e+08, 3.05447e+08, 3.06179e+08
0.126, 3.05447e+08, 3.05447e+08, 3.28881e+08
0.1344, 3.09108e+08, 3.08376e+08, 3.09108e+08
0.1428, 3.09841e+08, 3.08376e+08, 3.09841e+08
0.1512, 3.16432e+08, 3.16432e+08, 3.17164e+08
0.1596, 3.18629e+08, 3.18629e+08, 3.20093e+08
0.168, 3.12404e+08, 3.12404e+08, 3.1277e+08
0.1764, 3.1277e+08, 3.11305e+08, 3.1277e+08
0.1848, 3.12038e+08, 3.12038e+08, 3.1277e+08
0.1932, 3.11305e+08, 3.11305e+08, 3.17164e+08
0.2016, 3.14967e+08, 3.14967e+08, 3.15699e+08
0.21, 3.09108e+08, 3.08376e+08, 3.09108e+08
0.2184, 3.12038e+08, 3.11305e+08, 3.12038e+08
0.2268, 3.06912e+08, 3.05447e+08, 3.06912e+08
0.2352, 3.08376e+08, 3.05447e+08, 3.08376e+08
0.2436, 3.04715e+08, 3.04715e+08, 3.05447e+08
0.252, 3.09108e+08, 3.09108e+08, 3.09841e+08
0.2604, 3.09108e+08, 3.09108e+08, 3.09841e+08
0.2688, 3.13502e+08, 3.1277e+08, 3.13502e+08
0.2772, 3.11305e+08, 3.11305e+08, 3.17164e+08
0.2856, 3.13502e+08, 3.1277e+08, 3.13502e+08
0.294, 3.09841e+08, 3.08376e+08, 3.09841e+08
0.3024, 3.12038e+08, 3.11305e+08, 3.12038e+08
0.3108, 3.1277e+08, 3.11305e+08, 3.1277e+08
0.3192, 3.1277e+08, 3.11305e+08, 3.1277e+08
0.3276, 3.08376e+08, 3.08376e+08, 3.11305e+08
0.336, 3.09108e+08, 3.09108e+08, 3.09841e+08
0.3444, 3.06912e+08, 3.06912e+08, 3.08376e+08
0.3528, 3.05447e+08, 3.05447e+08, 3.28881e+08
0.3612, 3.07644e+08, 3.07644e+08, 3.08376e+08
0.3696, 3.11305e+08, 3.05447e+08, 3.11305e+08
0.378, 3.10939e+08, 3.10573e+08, 3.10939e+08
0.3864, 3.11305e+08, 3.11305e+08, 3.17164e+08
0.3948, 3.09841e+08, 3.09841e+08, 3.11305e+08
0.4032, 3.11305e+08, 3.05447e+08, 3.11305e+08
0.4116, 3.10573e+08, 3.10573e+08, 3.11305e+08
