0.1008, 3.24258e+06, 3.2375e+06, 3.24258e+06
0.2016, 2.96328e+06, 2.95312e+06, 2.96328e+06
0.3024, 2.83633e+06, 2.83125e+06, 2.83633e+06
0.4032, 2.75e+06, 2.75e+06, 3.4e+06
0.4998, 2.70938e+06, 2.66875e+06, 2.70938e+06
0.6006, 2.65859e+06, 2.64844e+06, 2.65859e+06
0.7014, 2.61289e+06, 2.61289e+06, 2.61797e+06
0.8022, 2.58242e+06, 2.57734e+06, 2.58242e+06
0.903, 2.55195e+06, 2.54688e+06, 2.55195e+06
1.0038, 2.52148e+06, 2.51641e+06, 2.52148e+06
1.1004, 2.49609e+06, 2.49609e+06, 2.50625e+06
1.2012, 2.46562e+06, 2.46562e+06, 2.50625e+06
1.302, 2.43516e+06, 2.43516e+06, 2.44531e+06
1.4028, 2.40469e+06, 2.40469e+06, 2.425e+06
1.5036, 2.37422e+06, 2.37422e+06, 2.38438e+06
1.6044, 2.34375e+06, 2.34375e+06, 2.425e+06
1.701, 2.31836e+06, 2.31328e+06, 2.31836e+06
1.8018, 2.28281e+06, 2.2625e+06, 2.28281e+06
1.9026, 2.24219e+06, 2.24219e+06, 2.2625e+06
2.0034, 2.20156e+06, 2.18125e+06, 2.20156e+06
2.1042, 2.20156e+06, 800000, 6e+06
